Student ID,gwa,low_subject_count,borderline_subject_count,overall_attendance_avg,low_attendance_subject_count,min_attendance_rate,at_risk,risk_prob
1.31394E+11,95.0,0.0,1.0,85.7,4.0,72.0,0,0.0286
1.09307E+11,89.3,0.0,1.0,83.6,1.0,69.0,0,0.0174
4.02465E+11,71.3,3.0,2.0,71.9,3.0,55.0,1,0.7849
1.08473E+11,75.2,2.0,1.0,76.7,4.0,68.0,0,0.2966
1.08244E+11,79.3,1.0,2.0,80.9,0.0,53.0,0,0.0496
2.51501E+11,83.7,2.0,0.0,75.3,2.0,87.0,0,0.0947
1.64516E+11,67.4,3.0,2.0,78.3,1.0,77.0,1,0.7451
1.09726E+11,82.3,3.0,3.0,71.4,2.0,59.0,1,0.4742
2.51501E+11,81.4,1.0,3.0,77.9,4.0,74.0,1,0.0998
1.08247E+11,71.8,2.0,0.0,82.6,1.0,77.0,0,0.2372
1.08472E+11,74.4,2.0,2.0,80.7,2.0,57.0,0,0.25
1.36833E+11,78.9,2.0,3.0,75.5,4.0,50.0,1,0.3401
1.08247E+11,86.2,0.0,2.0,81.7,2.0,89.0,1,0.0226
4.02162E+11,77.9,2.0,2.0,83.9,3.0,86.0,0,0.1457
1.08245E+11,80.7,0.0,2.0,96.5,2.0,84.0,0,0.0221
1.29738E+11,78.8,3.0,1.0,81.3,0.0,73.0,1,0.1356
1.09835E+11,65.3,3.0,2.0,80.5,2.0,64.0,1,0.8409
Di kopo alam ehh Yung lrn kopo,83.9,1.0,3.0,76.8,4.0,83.0,0,0.1015
4.02665E+11,70.8,3.0,3.0,74.5,0.0,62.0,1,0.6399
1.08234E+11,77.8,0.0,1.0,78.4,1.0,67.0,0,0.0358
1.36887E+11,80.6,1.0,2.0,87.2,2.0,51.0,0,0.0573
1.08243E+11,90.0,0.0,0.0,93.5,4.0,71.0,0,0.0244
4.02666E+11,79.0,2.0,0.0,84.3,0.0,65.0,0,0.0607
1.08238E+11,81.5,1.0,2.0,90.3,0.0,88.0,0,0.0308
1.08473E+11,90.6,0.0,0.0,75.3,1.0,51.0,0,0.028
1.08238E+11,81.4,0.0,2.0,87.6,0.0,67.0,0,0.0176
1.08243E+11,81.0,2.0,0.0,74.0,4.0,67.0,0,0.1579
1.36908E+12,81.9,2.0,2.0,84.0,3.0,55.0,0,0.1235
1.08473E+11,85.0,1.0,3.0,77.9,0.0,62.0,0,0.0573
1.08244E+11,78.1,3.0,1.0,74.3,4.0,66.0,1,0.4451
1.08238E+11,72.0,2.0,1.0,86.5,1.0,56.0,1,0.324
1.08237E+11,68.3,3.0,1.0,67.9,3.0,78.0,0,0.859
1.0973E+11,77.9,0.0,1.0,82.4,3.0,73.0,0,0.0365
1.08473E+11,78.5,2.0,1.0,73.4,0.0,84.0,0,0.1202
2.51501E+11,81.5,1.0,1.0,81.8,2.0,83.0,0,0.0373
4.24625E+11,91.3,0.0,2.0,80.1,0.0,64.0,0,0.0208
1.09834E+11,83.2,1.0,3.0,77.6,3.0,83.0,0,0.0818
1.08236E+11,78.2,2.0,1.0,76.7,4.0,50.0,1,0.2413
1.36647E+11,80.9,2.0,0.0,76.9,4.0,89.0,0,0.1179
1.08476E+11,77.9,1.0,3.0,82.0,3.0,56.0,0,0.1136
1.08473E+11,69.0,3.0,2.0,83.9,1.0,59.0,1,0.6492
2.51501E+11,86.3,1.0,0.0,81.0,0.0,69.0,0,0.0261
1.08234E+11,83.8,0.0,1.0,80.3,4.0,82.0,0,0.0298
1.09396E+11,78.1,2.0,2.0,81.1,4.0,76.0,0,0.1786
1.08246E+11,87.0,0.0,0.0,82.3,4.0,75.0,0,0.0234
1.08247E+11,83.5,2.0,2.0,85.9,0.0,72.0,0,0.0648
1.08239E+11,76.2,2.0,2.0,83.5,0.0,50.0,0,0.1608
1.12413E+11,87.7,0.0,1.0,86.1,1.0,83.0,0,0.0156
1.13067E+11,72.9,1.0,3.0,83.6,2.0,61.0,0,0.2255
1.08237E+11,63.7,3.0,3.0,83.0,0.0,51.0,1,0.8627
1.08471E+11,64.9,2.0,3.0,81.6,3.0,71.0,0,0.7781
1.08239E+11,75.0,3.0,2.0,77.2,2.0,87.0,0,0.4249
1.08247E+11,77.9,0.0,0.0,86.1,4.0,51.0,0,0.0453
1.07936E+11,76.5,3.0,0.0,73.1,0.0,79.0,0,0.2662
1.08237E+11,69.6,3.0,1.0,84.3,1.0,66.0,0,0.5366
2.51501E+11,74.2,1.0,1.0,74.6,3.0,67.0,1,0.2307
1.65416E+11,87.0,2.0,3.0,87.8,4.0,64.0,0,0.1551
1.08217E+11,80.5,2.0,2.0,77.4,1.0,74.0,0,0.1017
108471120700 N/A,83.2,1.0,1.0,75.0,2.0,51.0,1,0.0779
1.08234E+11,75.9,0.0,1.0,87.4,2.0,75.0,0,0.045
2.51501E+11,81.1,2.0,3.0,82.6,4.0,50.0,0,0.1744
1.64516E+11,93.3,0.0,0.0,80.3,4.0,88.0,0,0.0251
1.08243E+11,63.6,3.0,1.0,78.4,2.0,75.0,1,0.8686
2.51501E+11,85.6,1.0,1.0,77.8,2.0,53.0,0,0.0634
1.08247E+11,84.6,0.0,1.0,87.7,3.0,75.0,0,0.0233
4.02474E+11,66.9,3.0,0.0,80.2,1.0,70.0,1,0.7038
MUDULAR- 112624110021,75.8,3.0,3.0,78.3,3.0,69.0,1,0.4581
1.08251E+11,82.0,2.0,1.0,82.3,3.0,63.0,0,0.0984
1.08471E+11,81.6,3.0,2.0,69.3,3.0,71.0,0,0.3149
1.08473E+11,82.8,1.0,3.0,87.4,2.0,55.0,0,0.0651
1.09015E+11,80.4,3.0,2.0,70.5,2.0,54.0,1,0.29
1.64516E+11,88.7,2.0,0.0,81.9,0.0,75.0,0,0.0455
1.08482E+11,88.2,0.0,3.0,75.6,4.0,84.0,0,0.0576
1.36862E+11,82.3,2.0,1.0,73.6,1.0,59.0,0,0.1267
1.08243E+11,78.6,1.0,0.0,78.5,3.0,88.0,0,0.0622
Face to face ,68.5,3.0,1.0,70.5,3.0,67.0,1,0.844
1.08478E+11,85.4,0.0,2.0,85.6,4.0,60.0,0,0.0381
1.08249E+11,74.6,2.0,0.0,91.5,2.0,85.0,0,0.1671
1.64516E+11,79.1,1.0,0.0,84.5,3.0,63.0,0,0.0521
1.11953E+11,78.5,3.0,1.0,79.1,3.0,73.0,0,0.2514
1.02483E+11,79.0,2.0,2.0,74.2,4.0,71.0,0,0.2371
1.08245E+11,79.9,3.0,1.0,77.8,1.0,57.0,0,0.1837
1.64516E+11,82.2,0.0,3.0,80.8,0.0,67.0,0,0.0228
1.08471E+11,67.9,3.0,3.0,73.0,3.0,81.0,1,0.8646
1.12444E+11,88.0,1.0,1.0,81.2,4.0,80.0,0,0.0548
No,79.5,3.0,2.0,74.9,0.0,86.0,0,0.1925
1.08247E+11,91.1,1.0,3.0,74.9,4.0,79.0,1,0.1157
4.86541E+11,68.4,3.0,0.0,74.4,1.0,75.0,1,0.7014
non,81.4,3.0,0.0,80.0,2.0,67.0,0,0.146
1.36783E+11,93.1,0.0,1.0,84.4,0.0,61.0,0,0.0158
4.88514E+11,67.7,3.0,1.0,72.6,4.0,75.0,1,0.8587
1.09833E+11,75.6,1.0,1.0,75.8,2.0,61.0,0,0.1539
1.08246E+11,80.5,1.0,2.0,90.4,3.0,51.0,0,0.0679
1.64016E+11,82.3,2.0,0.0,77.4,3.0,58.0,0,0.1183
1.08238E+11,69.6,3.0,2.0,80.2,4.0,64.0,1,0.7583
1.08236E+11,80.9,1.0,3.0,83.5,3.0,70.0,0,0.0669
1.08239E+11,82.5,1.0,0.0,77.1,4.0,70.0,0,0.0674
1.08473E+11,72.2,3.0,0.0,74.5,4.0,53.0,1,0.762
1.08236E+11,73.0,3.0,3.0,81.0,1.0,86.0,0,0.4698
2.51501E+11,72.4,3.0,3.0,73.2,3.0,77.0,0,0.71
1.08482E+11,62.1,3.0,2.0,83.1,3.0,82.0,0,0.9046
1.08249E+11,76.4,2.0,3.0,80.0,2.0,64.0,1,0.2396
1.64516E+11,80.3,1.0,2.0,78.9,3.0,53.0,0,0.0819
1.08479E+11,75.9,2.0,1.0,77.1,1.0,85.0,0,0.1778
4.02491E+11,89.9,0.0,2.0,87.0,0.0,83.0,0,0.0155
1.08247E+11,92.8,0.0,1.0,77.3,3.0,65.0,0,0.0357
4.0247E+11,73.3,3.0,3.0,66.5,1.0,66.0,0,0.739
1.64516E+11,68.6,3.0,2.0,72.8,1.0,87.0,1,0.7661
1.08238E+11,74.5,2.0,1.0,77.0,1.0,73.0,0,0.2387
1.09984E+11,69.4,3.0,2.0,83.2,2.0,83.0,0,0.6962
1.08475E+11,64.9,2.0,3.0,76.4,4.0,64.0,1,0.8675
1.12944E+11,75.4,2.0,3.0,80.6,2.0,71.0,0,0.2577
1.80035E+11,80.2,0.0,1.0,84.1,3.0,80.0,0,0.0222
1.09728E+11,72.7,3.0,2.0,73.8,3.0,65.0,1,0.6931
4.2357E+11,83.7,0.0,0.0,75.8,4.0,67.0,0,0.039
1.08237E+11,88.2,1.0,1.0,82.6,3.0,56.0,0,0.0549
1.07653E+11,84.0,0.0,3.0,81.6,1.0,81.0,0,0.0226
1.08227E+11,88.1,1.0,0.0,80.3,2.0,70.0,0,0.0385
1.64516E+11,69.5,3.0,0.0,80.9,4.0,58.0,0,0.6746
1.08239E+11,88.4,0.0,0.0,84.3,2.0,85.0,0,0.0157
1.08239E+11,81.6,1.0,0.0,77.5,2.0,85.0,0,0.0425
1.12901E+11,83.8,1.0,3.0,80.7,1.0,76.0,0,0.0492
1.08251E+11,70.0,0.0,3.0,87.9,3.0,54.0,0,0.2545
4.02479E+11,65.3,3.0,0.0,79.0,0.0,50.0,1,0.7691
1.08239E+11,83.0,0.0,2.0,90.9,0.0,87.0,0,0.0155
1.08247E+11,84.6,0.0,2.0,90.5,2.0,62.0,0,0.0263
1.08249E+11,87.6,0.0,2.0,91.2,1.0,69.0,0,0.0206
036908130482,85.2,0.0,0.0,82.8,2.0,66.0,0,0.018
1.0847E+11,87.2,0.0,2.0,83.5,3.0,87.0,0,0.0263
2.51501E+11,84.6,0.0,0.0,84.3,4.0,67.0,0,0.0253
1.20912E+11,75.2,1.0,0.0,83.9,2.0,84.0,0,0.0808
non,75.1,2.0,0.0,68.5,4.0,61.0,0,0.5082
2.51501E+11,76.8,3.0,0.0,72.3,2.0,81.0,1,0.36
2.51501E+11,64.6,1.0,2.0,85.0,2.0,77.0,0,0.6202
1.08239E+11,80.4,1.0,2.0,76.5,1.0,56.0,0,0.067
1.64516E+11,68.8,3.0,1.0,73.0,0.0,57.0,1,0.732
2.51501E+11,77.0,2.0,2.0,77.5,0.0,77.0,0,0.146
1.08473E+11,83.3,3.0,1.0,77.4,3.0,87.0,0,0.2052
1.07162E+11,73.2,2.0,3.0,80.2,3.0,54.0,0,0.455
4.24633E+11,78.9,3.0,1.0,76.4,3.0,66.0,0,0.2256
1.21248E+11,87.6,1.0,1.0,77.5,4.0,81.0,0,0.0704
1.16069E+11,81.8,2.0,2.0,71.4,3.0,59.0,0,0.225
2.51501E+11,72.8,2.0,3.0,75.6,1.0,58.0,1,0.3812
1.08243E+11,66.6,2.0,0.0,71.0,2.0,84.0,0,0.7865
1.04947E+11,70.3,2.0,3.0,74.5,4.0,53.0,1,0.8157
1.08234E+11,77.3,1.0,1.0,78.7,1.0,62.0,0,0.0787
4.08336E+11,75.2,3.0,1.0,70.6,2.0,52.0,0,0.5517
1.36546E+11,83.3,2.0,3.0,77.0,4.0,61.0,0,0.2133
104774120306 (N/A),73.7,0.0,3.0,80.4,4.0,84.0,0,0.1398
1.08477E+11,78.0,2.0,3.0,70.0,1.0,83.0,1,0.2477
4.02476E+11,77.0,2.0,3.0,76.8,0.0,81.0,1,0.1721
1.36765E+11,70.6,3.0,0.0,72.8,0.0,60.0,0,0.5882
1.08475E+11,85.7,1.0,0.0,74.5,3.0,74.0,0,0.0654
1369-0814-1642,74.4,2.0,3.0,76.2,0.0,71.0,1,0.3639
1.13253E+11,85.3,1.0,2.0,79.3,4.0,79.0,0,0.0741
1.64516E+11,71.2,2.0,2.0,74.5,3.0,67.0,0,0.521
1.08238E+11,77.0,2.0,0.0,74.5,1.0,79.0,0,0.1493
1.09796E+11,87.1,0.0,0.0,83.8,4.0,69.0,1,0.0248
1.64516E+11,70.5,3.0,0.0,72.9,3.0,83.0,1,0.6431
1.65501E+11,87.3,0.0,2.0,69.8,4.0,88.0,0,0.0723
1.10931E+11,63.1,3.0,1.0,71.2,0.0,87.0,1,0.8911
1.08244E+11,82.9,1.0,2.0,84.6,1.0,76.0,0,0.0381
1.08475E+11,75.1,3.0,2.0,77.8,2.0,80.0,1,0.4435
1.17608E+11,74.5,3.0,2.0,80.0,2.0,51.0,0,0.455
No,80.0,1.0,1.0,91.2,1.0,83.0,1,0.0309
1.04797E+11,72.6,3.0,0.0,79.6,3.0,75.0,1,0.479
1.08243E+11,77.4,3.0,0.0,71.8,4.0,52.0,0,0.462
1.64516E+11,71.2,3.0,2.0,80.8,4.0,51.0,0,0.7267
1.64516E+11,78.0,1.0,2.0,85.5,0.0,60.0,0,0.0557
1.36903E+11,82.6,3.0,3.0,73.0,2.0,70.0,0,0.3875
1.64616E+11,61.4,3.0,3.0,72.2,1.0,59.0,1,0.958
1.08235E+11,82.5,0.0,1.0,82.5,0.0,89.0,0,0.0131
1.08236E+11,80.1,0.0,3.0,85.3,4.0,82.0,0,0.0371
4.07841E+11,84.7,0.0,0.0,87.5,3.0,77.0,0,0.0193
1.08238E+11,73.2,3.0,2.0,77.6,0.0,76.0,1,0.4386
.,85.4,1.0,1.0,78.0,1.0,74.0,0,0.0432
Face to Face student ,81.8,1.0,0.0,88.4,1.0,67.0,0,0.0296
12424312098,72.9,2.0,1.0,82.8,0.0,50.0,0,0.2434
1.08237E+11,88.3,0.0,3.0,88.5,3.0,75.0,0,0.0328
1.08237E+11,88.3,0.0,0.0,81.2,0.0,83.0,0,0.0116
1.08238E+11,72.3,2.0,0.0,84.4,2.0,62.0,0,0.3125
1.08235E+11,75.8,1.0,2.0,76.8,2.0,88.0,0,0.1378
1.08234E+11,80.9,2.0,3.0,77.5,1.0,56.0,1,0.1381
1.08238E+11,83.8,3.0,3.0,78.4,4.0,50.0,0,0.2528
1.08236E+11,75.5,3.0,3.0,66.8,2.0,50.0,0,0.6927
1.08237E+11,78.1,0.0,3.0,73.9,4.0,85.0,0,0.0934
1.08475E+11,77.9,3.0,3.0,69.7,4.0,85.0,0,0.5006
1.08238E+11,68.7,3.0,3.0,79.8,4.0,66.0,1,0.82
1.08238E+11,73.2,3.0,3.0,77.3,4.0,51.0,0,0.6503
1.08484E+11,78.7,3.0,3.0,72.8,2.0,86.0,0,0.3151
1.08246E+11,78.3,1.0,3.0,67.3,3.0,84.0,0,0.2109
2.51501E+11,84.4,0.0,0.0,80.4,4.0,58.0,0,0.0309
1.08249E+11,90.3,0.0,0.0,84.6,4.0,63.0,0,0.0263
1.08484E+11,90.2,0.0,2.0,81.7,3.0,67.0,0,0.0305
4.02486E+11,81.0,1.0,0.0,82.9,1.0,67.0,0,0.0296
1.12863E+11,89.9,1.0,2.0,77.8,3.0,83.0,1,0.0687
1.08237E+11,70.6,3.0,0.0,74.5,2.0,75.0,0,0.6114
1.08234E+11,83.7,0.0,0.0,81.7,3.0,74.0,0,0.0203
4.2468E+11,76.7,2.0,0.0,74.4,1.0,81.0,0,0.1571
1.08247E+11,78.9,1.0,0.0,88.0,2.0,74.0,0,0.0411
1.09253E+11,74.8,1.0,0.0,82.0,2.0,62.0,0,0.1027
2.51501E+11,81.8,2.0,1.0,80.8,3.0,61.0,0,0.1083
2.51501E+11,93.2,0.0,3.0,91.6,4.0,85.0,0,0.0371
1.08649E+11,65.7,3.0,3.0,72.7,3.0,79.0,1,0.9127
1.08237E+11,81.9,3.0,1.0,73.4,2.0,89.0,1,0.2234
1.08473E+11,79.3,3.0,1.0,62.9,4.0,88.0,0,0.5501
4.02497E+11,67.1,3.0,0.0,73.9,1.0,77.0,1,0.7507
2.51501E+11,94.2,0.0,0.0,92.4,3.0,82.0,0,0.0187
1.08247E+11,79.2,2.0,2.0,77.7,1.0,65.0,0,0.1254
1.08247E+11,70.5,0.0,2.0,86.8,1.0,55.0,1,0.1512
1.08473E+11,89.0,1.0,1.0,80.0,3.0,59.0,0,0.0612
1.08477E+11,81.5,0.0,2.0,81.0,1.0,88.0,0,0.0199
1.36908E+11,75.8,3.0,2.0,77.3,1.0,74.0,0,0.2904
2.51501E+11,92.4,0.0,0.0,83.6,3.0,51.0,0,0.0248
1.08247E+11,83.5,0.0,0.0,80.3,2.0,55.0,0,0.0226
1.08238E+11,83.5,2.0,3.0,83.3,0.0,61.0,0,0.0843
1.08237E+11,89.1,0.0,2.0,80.2,2.0,77.0,0,0.0258
1.08238E+11,67.2,2.0,0.0,75.1,2.0,71.0,1,0.6321
1.08238E+11,68.7,3.0,2.0,79.3,3.0,80.0,0,0.7422
1.08237E+11,80.6,1.0,0.0,83.2,1.0,87.0,0,0.0261
4.24603E+11,76.6,2.0,2.0,78.7,0.0,50.0,0,0.1827
1.08481E+11,88.9,0.0,2.0,86.3,4.0,50.0,0,0.0419
1.08245E+11,84.4,0.0,2.0,87.9,3.0,77.0,0,0.0271
1.08237E+11,82.0,0.0,0.0,88.0,4.0,58.0,0,0.0277
1.0848E+11,86.4,0.0,2.0,78.6,0.0,88.0,0,0.0197
1.08247E+11,79.4,1.0,1.0,80.6,4.0,70.0,0,0.0706
2.28502E+11,84.3,1.0,0.0,84.9,0.0,51.0,0,0.029
1.08249E+11,81.8,0.0,3.0,79.7,0.0,54.0,0,0.0279
1.08245E+11,79.6,0.0,2.0,86.8,3.0,79.0,0,0.0289
1.0848E+11,78.2,0.0,1.0,88.5,2.0,69.0,0,0.03
1.0847E+11,86.2,2.0,0.0,77.6,1.0,69.0,0,0.0763
4.24625E+11,67.5,3.0,3.0,71.9,0.0,81.0,1,0.8141
1.08236E+11,81.2,1.0,3.0,78.0,1.0,62.0,0,0.0674
1.08237E+11,76.6,3.0,2.0,79.0,4.0,71.0,1,0.3989
1.01947E+11,76.1,3.0,0.0,79.1,3.0,75.0,0,0.2975
11048920026,82.9,0.0,3.0,76.1,4.0,72.0,0,0.0601
1.08237E+11,81.2,0.0,1.0,85.7,0.0,66.0,0,0.015
1.14974E+11,92.0,1.0,1.0,86.3,4.0,67.0,0,0.0587
1.08245E+11,78.0,2.0,1.0,80.5,0.0,81.0,0,0.0834
1.08237E+11,77.5,0.0,1.0,87.1,4.0,83.0,0,0.0439
1.08243E+11,66.1,3.0,0.0,74.0,2.0,65.0,0,0.8327
1.08477E+11,72.4,1.0,0.0,80.1,2.0,65.0,0,0.174
11223810031,63.6,3.0,1.0,65.8,3.0,66.0,1,0.9554
1.08484E+11,60.5,3.0,0.0,75.9,0.0,77.0,1,0.897
1.08249E+11,84.7,0.0,0.0,77.0,0.0,86.0,0,0.0157
none,77.6,1.0,0.0,84.1,1.0,80.0,0,0.0425
1.09389E+11,75.1,3.0,2.0,69.4,4.0,76.0,0,0.7063
1.08238E+11,85.4,0.0,2.0,89.0,1.0,58.0,0,0.023
1.08239E+11,73.1,3.0,2.0,76.7,2.0,60.0,1,0.6112
1.08239E+11,77.5,2.0,0.0,86.4,3.0,64.0,0,0.133
1.08245E+11,82.5,2.0,2.0,75.7,1.0,51.0,0,0.1387
1.09376E+11,82.0,3.0,2.0,80.8,2.0,75.0,0,0.1746
2.51501E+11,76.5,2.0,2.0,78.9,2.0,86.0,0,0.1928
10867420007,84.1,1.0,2.0,77.1,3.0,60.0,0,0.0865
3.01227E+12,82.5,2.0,0.0,83.7,4.0,81.0,0,0.0847
2.51501E+11,73.7,1.0,2.0,78.4,0.0,84.0,0,0.1338
2.51501E+11,82.3,0.0,0.0,85.8,1.0,55.0,0,0.0168
1.08245E+11,75.2,1.0,1.0,83.2,1.0,64.0,0,0.093
1.08236E+11,71.6,2.0,0.0,77.8,3.0,79.0,0,0.4483
1.08482E+11,81.6,0.0,3.0,89.8,1.0,73.0,0,0.0235
1.08249E+11,91.0,0.0,3.0,88.0,2.0,71.0,0,0.0286
1.0848E+11,84.5,1.0,3.0,79.6,3.0,89.0,0,0.0716
1.08251E+11,73.9,3.0,2.0,75.1,2.0,78.0,1,0.5192
1.07632E+11,69.7,1.0,3.0,81.1,1.0,57.0,0,0.3111
1.08234E+11,71.7,3.0,2.0,67.3,1.0,86.0,0,0.7062
1.08249E+11,76.4,1.0,2.0,85.0,3.0,63.0,0,0.1209
1.0847E+11,85.2,0.0,1.0,73.9,4.0,52.0,0,0.0606
2.08473E+11,76.2,3.0,2.0,75.6,3.0,60.0,1,0.4993
1.09817E+11,82.1,3.0,2.0,70.7,1.0,68.0,1,0.2905
1.08484E+11,84.4,1.0,0.0,89.1,1.0,74.0,0,0.0277
1.08247E+11,74.1,3.0,1.0,71.7,2.0,89.0,0,0.4746
1.0825E+11,77.1,1.0,2.0,81.5,2.0,63.0,0,0.0932
1.64516E+11,85.0,0.0,3.0,91.1,2.0,89.0,0,0.0262
1.03145E+11,70.9,3.0,0.0,78.2,4.0,82.0,1,0.6281
1.1397E+11,86.4,1.0,1.0,90.0,4.0,68.0,0,0.0581
1.08471E+11,71.2,3.0,2.0,73.0,4.0,66.0,1,0.7868
1.01479E+11,81.3,1.0,3.0,84.5,2.0,56.0,0,0.0645
1.08239E+11,79.8,2.0,0.0,72.9,1.0,71.0,0,0.1059
4.02277E+11,70.7,2.0,3.0,64.9,4.0,76.0,1,0.7973
1.74006E+11,74.5,3.0,3.0,67.6,0.0,65.0,1,0.626
1.64516E+11,79.6,0.0,0.0,82.2,1.0,70.0,0,0.0157
1.09774E+11,90.7,0.0,1.0,90.1,3.0,57.0,0,0.0278
1.08238E+11,80.0,1.0,0.0,84.8,0.0,74.0,0,0.0232
1.08239E+11,81.1,2.0,1.0,94.6,0.0,53.0,1,0.0657
1.08238E+11,81.4,0.0,1.0,86.5,2.0,72.0,0,0.0201
1.08477E+11,66.3,3.0,3.0,74.4,0.0,78.0,1,0.8277
1.08247E+11,74.1,3.0,2.0,73.4,1.0,89.0,1,0.6229
2.51501E+11,83.8,0.0,0.0,87.6,0.0,73.0,0,0.0118
1.36701E+11,84.6,3.0,0.0,79.5,3.0,76.0,0,0.1625
1.08472E+11,69.9,2.0,2.0,79.0,4.0,58.0,1,0.7226
10847211004,83.9,2.0,3.0,83.8,4.0,80.0,0,0.1353
1.0847E+11,87.7,0.0,3.0,80.4,2.0,88.0,0,0.0293
1.08471E+11,80.8,0.0,2.0,85.7,2.0,82.0,0,0.0221
1.0531E+11,81.0,1.0,3.0,83.5,4.0,78.0,0,0.0734
1.05168E+11,84.3,0.0,3.0,82.9,0.0,64.0,0,0.0216
4.24625E+11,75.5,0.0,2.0,78.8,1.0,64.0,1,0.0669
1.08767E+11,75.4,3.0,1.0,77.4,0.0,54.0,0,0.2963
1.08214E+11,76.4,1.0,3.0,86.4,2.0,59.0,0,0.1247
1.08473E+11,78.7,3.0,0.0,76.4,4.0,72.0,0,0.2698
1.08244E+11,85.4,0.0,1.0,79.7,2.0,69.0,0,0.0244
1.23519E+11,75.7,2.0,1.0,79.6,0.0,52.0,0,0.1723
1.08246E+11,76.8,2.0,1.0,80.8,2.0,69.0,0,0.1549
1.12084E+11,71.7,3.0,1.0,80.9,0.0,85.0,0,0.3275
1.08237E+11,72.9,2.0,2.0,71.6,0.0,83.0,1,0.3456
1.08245E+11,72.9,3.0,0.0,87.1,2.0,52.0,0,0.4489
2.51501E+11,78.9,1.0,0.0,75.0,2.0,88.0,0,0.0627
1.36908E+11,68.3,3.0,0.0,75.3,0.0,85.0,0,0.692
1.08243E+11,84.0,0.0,0.0,89.6,1.0,66.0,1,0.0151
1.08234E+11,86.0,0.0,1.0,85.2,0.0,61.0,0,0.0158
1.09273E+11,79.8,2.0,2.0,70.3,2.0,86.0,0,0.1816
108245130267 N/A,76.8,2.0,3.0,81.1,4.0,62.0,0,0.2448
2.51501E+11,75.5,2.0,1.0,71.7,3.0,60.0,0,0.3452
none,85.4,0.0,1.0,86.2,4.0,68.0,0,0.0297
2.51501E+11,82.4,2.0,1.0,77.1,2.0,73.0,1,0.1051
1.08243E+11,81.8,1.0,0.0,87.5,1.0,68.0,1,0.0293
1.08243E+11,73.3,3.0,1.0,78.3,0.0,74.0,0,0.2722
1.08237E+11,79.3,0.0,2.0,88.8,2.0,82.0,0,0.0255
1.64516E+11,75.6,0.0,0.0,84.3,0.0,63.0,0,0.0321
1.64516E+11,78.6,2.0,2.0,77.2,4.0,74.0,1,0.2091
1.08243E+11,74.5,1.0,2.0,84.9,4.0,62.0,0,0.1986
1.08473E+11,86.5,1.0,0.0,78.1,0.0,63.0,0,0.0339
1.08476E+11,69.6,3.0,3.0,76.3,3.0,78.0,0,0.7823
1.64516E+11,72.5,3.0,3.0,76.9,3.0,59.0,1,0.6855
1.08473E+11,77.8,1.0,1.0,69.7,1.0,62.0,0,0.1282
4.24546E+11,67.5,2.0,0.0,76.9,0.0,79.0,1,0.4224
1.08471E+11,77.8,2.0,3.0,80.0,4.0,72.0,1,0.237
1.08244E+11,75.5,3.0,3.0,82.9,2.0,55.0,1,0.3942
1.08477E+11,72.1,3.0,3.0,78.9,0.0,86.0,1,0.458
1.09848E+12,82.9,1.0,0.0,79.5,4.0,64.0,0,0.0607
4.24599E+11,77.9,1.0,3.0,83.7,2.0,50.0,0,0.1021
1.08225E+11,72.0,3.0,1.0,73.6,1.0,88.0,1,0.555
1.08247E+11,74.4,2.0,2.0,85.6,0.0,73.0,0,0.1818
1.36484E+11,77.8,0.0,3.0,88.2,1.0,87.0,0,0.0345
1.09819E+11,86.5,2.0,2.0,83.1,2.0,64.0,0,0.0971
1.36469E+11,80.8,0.0,3.0,88.0,1.0,56.0,0,0.0278
1.04935E+11,66.3,2.0,1.0,72.1,3.0,83.0,1,0.7694
1.08237E+11,79.0,2.0,1.0,87.4,2.0,51.0,0,0.1125
1.12019E+11,81.8,0.0,3.0,89.9,3.0,71.0,0,0.0341
1.08239E+11,66.8,3.0,1.0,80.4,3.0,54.0,1,0.8119
1.64516E+11,76.7,2.0,3.0,85.1,4.0,73.0,0,0.2512
1.09855E+11,83.7,1.0,1.0,84.6,4.0,86.0,0,0.0519
1.08238E+11,77.0,0.0,1.0,81.1,2.0,59.0,0,0.0448
1.36908E+11,77.6,2.0,1.0,73.6,1.0,81.0,0,0.163
1.36535E+11,87.1,1.0,2.0,74.0,0.0,79.0,0,0.054
1.08475E+11,74.3,3.0,2.0,74.5,3.0,68.0,1,0.498
1.0848E+11,72.4,3.0,3.0,71.1,2.0,88.0,1,0.6305
1.08238E+11,84.4,0.0,1.0,80.7,4.0,65.0,0,0.0335
1.13061E+11,94.5,0.0,2.0,77.8,4.0,82.0,0,0.042
1.36633E+11,81.1,1.0,1.0,82.0,1.0,73.0,0,0.0331
4.24603E+11,80.6,3.0,3.0,80.9,4.0,73.0,0,0.2678
1.08471E+11,86.0,1.0,3.0,83.1,0.0,70.0,0,0.0401
1.64516E+11,82.1,0.0,3.0,86.7,3.0,74.0,0,0.0331
1.36903E+11,71.8,2.0,0.0,78.7,3.0,55.0,0,0.5197
1.08237E+11,85.2,0.0,2.0,87.3,3.0,85.0,0,0.0263
1.08249E+11,80.5,0.0,2.0,80.0,3.0,65.0,0,0.035
1.08245E+11,71.3,1.0,3.0,79.2,4.0,67.0,0,0.3378
1.36622E+11,79.2,1.0,1.0,76.6,3.0,69.0,0,0.0818
136908130122 Face to Face Student ,80.4,1.0,2.0,87.8,3.0,50.0,0,0.0685
1.64516E+11,79.5,0.0,0.0,89.3,4.0,66.0,0,0.0283
